target id date flag user text,clase
0 1558610290 sun apr 19 08 53 39 pdt 2009 no_query nieves_herrero yes try meet demi difficult meet demi girl happy spain,Contento
0 1558612300 sun apr 19 08 54 02 pdt 2009 no_query neitowl trying get warm weather clothes even though still qute warm wait til finger back normal,Contento
0 1558612408 sun apr 19 08 54 03 pdt 2009 no_query colbertobsessed _roxs aww well hope enjoy whatever going watching,Contento
0 1558645014 sun apr 19 08 59 48 pdt 2009 no_query jesy 333 woooow got email britney spear following pretty excited one kinda tho bf cant chill today,Contento
0 1558647587 sun apr 19 09 00 11 pdt 2009 no_query aloliver oh dear eaten load time always enjoyed except service slow,Contento
0 1558649045 sun apr 19 09 00 21 pdt 2009 no_query stephanief 54 crappy day equally depressing going cemetary 1st time since funeral happy 90th birthday papa,Contento
0 1558669355 sun apr 19 09 03 46 pdt 2009 no_query fost_c perugia fun back rom miss minimetro,Contento
0 1558695831 sun apr 19 09 08 21 pdt 2009 no_query mr_luke urgh bak school tomorrow fun fun 10 hour art exam week later,Contento
0 1558698954 sun apr 19 09 08 56 pdt 2009 no_query nicolehage ok going play mud 1 finish round 36 hole event,Contento
0 1558704799 sun apr 19 09 09 57 pdt 2009 no_query _blackdawn_ finally home fantastic week wanna,Contento
0 1558727146 sun apr 19 09 13 48 pdt 2009 no_query violingal 13 dreamed dog training last night even dog right,Contento
0 1558728289 sun apr 19 09 13 58 pdt 2009 no_query laurencthrower trying enjoy last day spring break back work tomorrow,Contento
0 1558754990 sun apr 19 09 18 37 pdt 2009 no_query quizzie watched fantastic four film earlier kid rubbish,Contento
0 1558755502 sun apr 19 09 18 41 pdt 2009 no_query beachyrae dropped camera outside last nite didnt know missin till mornin glad insurance soaked,Contento
0 1558762249 sun apr 19 09 19 52 pdt 2009 no_query mcvolleyangel 14 duty 12 6pm hunt 7 30pm 2 30am bbr fun,Contento
0 1558784484 sun apr 19 09 23 34 pdt 2009 no_query mofette last update retracted happy think piece shit author sued remember check source made,Contento
0 1467824199 mon apr 06 22 23 15 pdt 2009 no_query adri_mane bad around lost job even pay phone bill lmao aw shuck,Molesto
0 1467834001 mon apr 06 22 25 49 pdt 2009 no_query emo_holic wonder someone u like much make unhappy split seccond depressed,Molesto
0 1467835305 mon apr 06 22 26 10 pdt 2009 no_query misslaura 317 sorry babe fam annoys thankfully asleep right muahaha evil laugh,Molesto
0 1467873467 mon apr 06 22 36 10 pdt 2009 no_query meganminesinger monkey found twin wont even write back heartbroken,Molesto
0 1467876711 mon apr 06 22 37 04 pdt 2009 no_query latoyanlegania still nursing nile glad feeling better hate baby sick,Molesto
0 1467881809 mon apr 06 22 38 26 pdt 2009 no_query wcarss would like apologize repeated video game live related tweet going stern discussion koodo soon stern,Molesto
0 1467895109 mon apr 06 22 42 00 pdt 2009 no_query incomediscovery yet unfortunately another week told little bit busy latest project,Molesto
0 1467897316 mon apr 06 22 42 37 pdt 2009 no_query nicolegreen hope last long feel miserable,Molesto
0 1467900898 mon apr 06 22 43 38 pdt 2009 no_query sulliesullivan understand thing get taken away enough time unfair want back like baby,Molesto
0 1467926153 mon apr 06 22 50 43 pdt 2009 no_query igetsbusy 514 negative lost vote confidence,Molesto
0 1467935271 mon apr 06 22 53 19 pdt 2009 no_query andreakuefler glad britney crazy anymore one hell show sad next ap cook county,Molesto
0 1467952123 mon apr 06 22 58 08 pdt 2009 no_query turkishdelite good knight hun looking forward ur tweet hate keep missing fun cuz time difference,Molesto
0 1467980262 mon apr 06 23 05 58 pdt 2009 no_query actinglikeamama know little depressed ate much last night leftover today,Molesto
0 1467981584 mon apr 06 23 06 21 pdt 2009 no_query triner tired feel like crap world feel crummy make happy usb disco mouse,Molesto
0 1467986976 mon apr 06 23 07 55 pdt 2009 no_query zerhynn unfortunately one moment giant squid monster,Molesto
0 1467996032 mon apr 06 23 10 32 pdt 2009 no_query bkbap funny little thing make homesick criminal breakn n2 brownstone lawnord ci made misty,Molesto
0 1468018610 mon apr 06 23 17 10 pdt 2009 no_query celestechong reeked alcohol dentist morning drunk put tshirt realised huge stain dentist looked disgusted,Molesto
0 1468039375 mon apr 06 23 23 43 pdt 2009 no_query katellora hate fact genuinely excited last tweet,Molesto
0 1468053118 mon apr 06 23 28 00 pdt 2009 no_query earthtoryann feeling well stupid migraine making tummy upset whole body ache shoot,Molesto
0 1468062743 mon apr 06 23 30 51 pdt 2009 no_query rooookiep tht annoying amp definitely bitchy enough def broke like everything prolly even kno oct 5,Molesto
0 1468093070 mon apr 06 23 40 31 pdt 2009 no_query lexi _83 extremely jealous,Molesto
0 1468111947 mon apr 06 23 46 44 pdt 2009 no_query tori_owns im tired morning cold shower water happy,Molesto
0 1468122136 mon apr 06 23 50 07 pdt 2009 no_query kjade britney fucking amazing went back hotel hate travelling cheapos,Molesto
0 1468131943 mon apr 06 23 53 26 pdt 2009 no_query projiuk lot revision tonight final assessment assessment today well 90 pas mark harsh,Molesto
0 1468150715 mon apr 06 23 59 45 pdt 2009 no_query lisha_bee _jaii lmaooo mornin baybeeee lie peaceful journey train straight boring even hooded teef sight,Molesto
0 1468153928 tue apr 07 00 00 40 pdt 2009 no_query visualfission 8 00am typical british morning cold wet road full miserable angry driver good time need holiday,Molesto
0 1468156285 tue apr 07 00 01 23 pdt 2009 no_query ginovalenciano way ur game right,Molesto
0 1468157370 tue apr 07 00 01 43 pdt 2009 no_query nathalie 84 back work bad start day almost falling stair enjoying work yet,Molesto
0 1468157671 tue apr 07 00 01 49 pdt 2009 no_query livelovedance 13 much paperwork today n kinda getting sick fun,Molesto
0 1468163207 tue apr 07 00 03 37 pdt 2009 no_query sofia_shakylegs hbo 30 minute got excited remembered get sleep tonight soon sad,Molesto
0 1468191216 tue apr 07 00 12 36 pdt 2009 no_query tim_weber _torode fun shopping bear mind horrible forex truth,Molesto
0 1468206353 tue apr 07 00 17 41 pdt 2009 no_query second_advent wrong need inhaler even know sick hope start feeling better,Molesto
0 1468219688 tue apr 07 00 22 10 pdt 2009 no_query cassettecoast power levitate still negative,Molesto
0 1468220880 tue apr 07 00 22 36 pdt 2009 no_query damn_knit_blast even four day week seems long want stay bed,Molesto
0 1468283175 tue apr 07 00 44 13 pdt 2009 no_query pantelee aaaaaaaaaah still cold outside least sunny,Molesto
0 1468290274 tue apr 07 00 46 39 pdt 2009 no_query tamii 123 fav english teacher miscarriage amp u knw wht make sad even going name baby tamara,Molesto
0 1468313503 tue apr 07 00 54 56 pdt 2009 no_query sethjeffery landed funny foot morning jumping stair twisted quite sore,Molesto
0 1468329221 tue apr 07 01 00 32 pdt 2009 no_query stblank depressed new app alpha 0 0 10 even complex last app version 9 5 long small dev team day,Molesto
0 1468361627 tue apr 07 01 12 12 pdt 2009 no_query corrie_lea 18 going long week funeral work tomorrow 143 jac,Molesto
0 1468383563 tue apr 07 01 20 11 pdt 2009 no_query angelagos 77 see thats never go bed early cause u sleep u miss thing slept missed joe unhappy,Molesto
0 1468387462 tue apr 07 01 21 34 pdt 2009 no_query paulverhoeven girl missing anyone seen evening,Molesto
0 1468393336 tue apr 07 01 23 46 pdt 2009 no_query almalacubana oh btw amp tried go cuban buffet told u excited closed monday sad story,Molesto
0 1468407418 tue apr 07 01 28 53 pdt 2009 no_query schofe yes unfortunately date clashed important long standing family party got,Molesto
0 1468431362 tue apr 07 01 37 39 pdt 2009 no_query anhhung kidding man rim even sync client linux opensync package suck least charge lolz,Molesto
0 1468447506 tue apr 07 01 43 39 pdt 2009 no_query b13thy frightened co spider time hope flat repels unfortunately got man save,Molesto
0 1468465787 tue apr 07 01 50 20 pdt 2009 no_query nomadicmatt sorry saw post signed even finished reading lol guy gold feel bad paid 600,Molesto
0 1468466307 tue apr 07 01 50 31 pdt 2009 no_query jennifertrak lot better today thanks unfortunately sick mean loss apetite x,Molesto
0 1468476659 tue apr 07 01 54 29 pdt 2009 no_query harudori omg front page excited congratulation sorry torres hurting paw tho dog,Molesto
0 1468477698 tue apr 07 01 54 53 pdt 2009 no_query nerdfeliz tired reason going bed late sleeping lately make angry,Molesto
0 1468482789 tue apr 07 01 56 51 pdt 2009 no_query cristinasamuels frustrated rudd cant facilitate private enterprise investing broadband infrastructure instead need waste money,Molesto
0 1468484535 tue apr 07 01 57 31 pdt 2009 no_query lisahollowood unfortunately work thanks advice bed ridden today,Molesto
0 1468489520 tue apr 07 01 59 27 pdt 2009 no_query jasminemcatee finally wrapped body literally broken evening bed return super fever,Molesto
0 1468528850 tue apr 07 02 13 27 pdt 2009 no_query diademala baby bit sick poor honey relaxing day otherwise israel enjoying fam,Molesto
0 1468557855 tue apr 07 02 24 13 pdt 2009 no_query karlkempobrien take long go one lecture took 52 min give sunny outside someone mocking,Molesto
0 1468566147 tue apr 07 02 27 09 pdt 2009 no_query cecilia_rollen finding incredibly unfair mom got tan even though spent time sun miss like crazy,Molesto
0 1468596073 tue apr 07 02 37 43 pdt 2009 no_query sarahroters feeling weird today happy sad time missing people italy ilyyy lt 3,Molesto
0 1468603209 tue apr 07 02 40 20 pdt 2009 no_query tittch upsetting ami agony vet see 6pm poor little thing,Molesto
0 1468655096 tue apr 07 02 59 12 pdt 2009 no_query etchcoli ugh pizza would fantastic right bad phx pizza place open ppast like 10,Molesto
0 1468661110 tue apr 07 03 01 11 pdt 2009 no_query seoppclondon wow non work related seo site designed ranking 1 5 msn google ask sadly yahoo,Molesto
0 1468664538 tue apr 07 03 02 13 pdt 2009 no_query pakhurdepandit webview one control iphone sdk slow even loading local custom page take marginal time,Molesto
0 1468674970 tue apr 07 03 05 49 pdt 2009 no_query poyntersstargal fun tom need buy eclipse money sad times,Molesto
0 1468681937 tue apr 07 03 08 17 pdt 2009 no_query africamiranda long flight made even longer seat recline red eye grumpy,Molesto
0 1468687825 tue apr 07 03 10 22 pdt 2009 no_query beever i36 hope feeling better thursday seriously annoyed ill lan,Molesto
0 1468703233 tue apr 07 03 15 41 pdt 2009 no_query ninchy nothing new old boring crap least there sunshine tequila whats new u fun,Molesto
0 1468719976 tue apr 07 03 21 30 pdt 2009 no_query elsieloo jealous seeing later year men little gig,Molesto
0 1468724766 tue apr 07 03 23 14 pdt 2009 no_query sebby_peek get kinda annoyed apparent reason religion homework english,Molesto
0 1468727054 tue apr 07 03 24 03 pdt 2009 no_query queeniecoop job hunting dont want unhappy work long n need leave n something enjoy,Molesto
0 1468735245 tue apr 07 03 26 48 pdt 2009 no_query felicecuore wow going say sarcastic manner quot friend rock quot appalled kind expected,Molesto
0 1468735896 tue apr 07 03 27 00 pdt 2009 no_query iteration hey fast kudos tinyurl use unfortunately broken,Molesto
0 1468755763 tue apr 07 03 33 42 pdt 2009 no_query moopf bah annoyed go running fractured sternum probably another 2 week miss next fell race,Molesto
0 1468780294 tue apr 07 03 41 47 pdt 2009 no_query kimpak back world funeral sad,Molesto
0 1468785980 tue apr 07 03 43 39 pdt 2009 no_query nancetron fantastic hate timesheets forcing,Molesto
0 1468789321 tue apr 07 03 44 45 pdt 2009 no_query timmothe harsh,Molesto
0 1468815459 tue apr 07 03 52 56 pdt 2009 no_query aamybelle tired room chilling fun,Molesto
0 1468837102 tue apr 07 03 59 41 pdt 2009 no_query karven one word sum today oh wow even bloody word,Molesto
0 1468849391 tue apr 07 04 03 11 pdt 2009 no_query laurahendo drunk needed last night sounding bit desperate think,Molesto
0 1468876981 tue apr 07 04 11 46 pdt 2009 no_query dhanno red sox opening game conflict prevent going rescheduled game,Molesto
0 1468879329 tue apr 07 04 12 30 pdt 2009 no_query urfavebrunette work tired even though went bed early,Molesto
0 1468880709 tue apr 07 04 12 56 pdt 2009 no_query kittencaruso rattie still sick pneumonia n tumor im really run n depressed n havin fibro day,Molesto
0 1468949716 tue apr 07 04 32 54 pdt 2009 no_query jameswaters listening new eminem track formula always funny track serious track track killing someone end boring,Molesto
0 1468983936 tue apr 07 04 42 31 pdt 2009 no_query slytherinvera almost want cry damn frustrated breathe nose sleep rest getting better,Molesto
0 1469005194 tue apr 07 04 48 14 pdt 2009 no_query starsophie 19 thinking actually gonna revise gcse soon unfortunately,Molesto
0 1469085502 tue apr 07 05 08 34 pdt 2009 no_query oysterlily really sick go get bunch test doctor today think might lyme really excited,Molesto
0 1469085733 tue apr 07 05 08 37 pdt 2009 no_query tubazo 0l _dan xbox 360 even 5 9 10 hope disagree next week get game,Molesto
0 1469098139 tue apr 07 05 11 40 pdt 2009 no_query patrickinchcago workin election driving round checking judge eqip sick much fun healthy,Molesto
0 1469098895 tue apr 07 05 11 50 pdt 2009 no_query mee_ebonyy man im tired funny need want sleep eye dont want close,Molesto
0 1469107148 tue apr 07 05 13 48 pdt 2009 no_query vannahvonsally slap pop negative gravity around causing fall,Molesto
0 1469111700 tue apr 07 05 14 57 pdt 2009 no_query blueeyedkiwi wonder somehow related nose freezing yesterday drank orange juice got 8 hour sleep sad,Molesto
0 1469124795 tue apr 07 05 18 02 pdt 2009 no_query bigsheep unfortunately saw sneaky advance already squirrelled away deep desk,Molesto
0 1469144738 tue apr 07 05 22 37 pdt 2009 no_query t1mmyb 3 3 comment negative story uk society seemingly want slow,Molesto
0 1469144909 tue apr 07 05 22 38 pdt 2009 no_query gillo know others even mentioned paper case unbelievable read stuff,Molesto
0 1469162033 tue apr 07 05 26 34 pdt 2009 no_query meghannmusic stopped subway fearless songbook music cellar spent 6 50 theory book even want,Molesto
0 1469172438 tue apr 07 05 28 55 pdt 2009 no_query bioanalyte sorry see twitter account personally follow another qt4 community event alone,Molesto
0 1469195890 tue apr 07 05 34 02 pdt 2009 no_query tam 2671 annoyed pic upload nooooo big,Molesto
0 1469196579 tue apr 07 05 34 11 pdt 2009 no_query researchethics unfortunately seems available u canada either,Molesto
0 1469259369 tue apr 07 05 47 42 pdt 2009 no_query idaapps tax day started tedious task saying hello friend turbo tax fun day even put word,Molesto
0 1469308944 tue apr 07 05 58 06 pdt 2009 no_query susie_fairchild funny thing already collided enough world week little weird,Molesto
0 1469315458 tue apr 07 05 59 29 pdt 2009 no_query nessie 111 sunny windy rain last long,Molesto
0 1469332213 tue apr 07 06 02 37 pdt 2009 no_query fskelton going work even though feel little nauseous,Molesto
0 1469382145 tue apr 07 06 12 23 pdt 2009 no_query davidswinney unfortunately given uconn every game season double digit hold much hope,Molesto
0 1469413938 tue apr 07 06 18 24 pdt 2009 no_query dot 12b hope rain miss pretty miserable,Molesto
0 1469417092 tue apr 07 06 19 01 pdt 2009 no_query rebeccarouth even hear saw story last night found havent news tho sad story,Molesto
0 1469444616 tue apr 07 06 24 10 pdt 2009 no_query marthamarie already teel going b rough day even 9 30 yet,Molesto
0 1469464024 tue apr 07 06 27 43 pdt 2009 no_query buellamarie sick top chronic issue home work even though 3 week short week week ill blah,Molesto
0 1469493900 tue apr 07 06 33 06 pdt 2009 no_query onelastdime feeling crazy allergic something lately fun make morning easier wanna go back bed badly,Molesto
0 1469528074 tue apr 07 06 39 14 pdt 2009 no_query meggy_baybee babysittin stupid lil sister wen actually shud friend enjoyin weather think im jokin,Molesto
0 1469581752 tue apr 07 06 48 47 pdt 2009 no_query chaarly enjoying weather cuddle sick cat poor girl epilepsy,Molesto
0 1469588254 tue apr 07 06 49 58 pdt 2009 no_query popcap_sylvia computer damn slow day fun,Molesto
0 1469632296 tue apr 07 06 57 47 pdt 2009 no_query mae_linn fair wanna play stupid work three hour economics,Molesto
0 1469663537 tue apr 07 07 03 14 pdt 2009 no_query waitingcasually depressed hell quot started day right yes sorry manage colbert,Molesto
0 1469663669 tue apr 07 07 03 14 pdt 2009 no_query chelseympaul headed home celebrate long life grandpa bittersweet,Molesto
0 1469693005 tue apr 07 07 08 27 pdt 2009 no_query robeaton anyone crap day 12am guess time bed 5am lovely sunny uk,Molesto
0 1469699999 tue apr 07 07 09 41 pdt 2009 no_query michikoy ay nag online sandali dahil atat sa grade unfortunately di pa rin complete ang grade ko sa cr,Molesto
0 1469789387 tue apr 07 07 25 31 pdt 2009 no_query colleenfreund still happy spartan wishing terrible sore throat would go away,Molesto
0 1469873064 tue apr 07 07 40 15 pdt 2009 no_query katmaund desperate time call desperate measure record high car break in btv one,Molesto
0 1469889479 tue apr 07 07 43 11 pdt 2009 no_query tonylaidig negative new panera office elevator music snore kind annoying actually forgot headphone,Molesto
0 1469927851 tue apr 07 07 50 14 pdt 2009 no_query krafla heading back home thursday evening work afraid,Molesto
0 1469972364 tue apr 07 07 58 17 pdt 2009 no_query senorita_verde omg horrible mindset month hope u r well amp enjoy ur weather snowing,Molesto
0 1470000465 tue apr 07 08 03 06 pdt 2009 no_query hyruwen external hdd sometimes fails get recognized window think problem might conflict usb hub fun use anymore,Molesto
0 1470014082 tue apr 07 08 05 29 pdt 2009 no_query emmatucker 07 woken v early big pair brown eye unfortunately belong puppy belong evil mayan,Molesto
0 1470038779 tue apr 07 08 09 50 pdt 2009 no_query lelephantrose _oliver lol yea really hated episode last night hated fake obit online even im gonna miss,Molesto
0 1470061498 tue apr 07 08 13 58 pdt 2009 no_query dynesysgirl desperately tired another late night look forward roll easter break,Molesto
0 1470088012 tue apr 07 08 18 44 pdt 2009 no_query 1heart1bullet gosh fucking emo wrote status facebook 4 mum turned tom amp jerry ruby enjoying hill,Molesto
0 1470092385 tue apr 07 08 19 31 pdt 2009 no_query rowsim average industry nilla porno even start around coffee table anymore hell,Molesto
0 1470101357 tue apr 07 08 21 04 pdt 2009 no_query anotherjulia ate chicken nugget way though chip time traditional swiss easter cake pudding yum much fun,Molesto
0 1470113913 tue apr 07 08 23 20 pdt 2009 no_query blinkgoddess gassy girl new girl awful want cry even coffee coffee make better,Molesto
0 1470179596 tue apr 07 08 35 06 pdt 2009 no_query hansy_k ru even working office anymore still get sick feel better,Molesto
0 1470226495 tue apr 07 08 43 30 pdt 2009 no_query hannuhthatsme hate make joke one laugh feel funny,Molesto
0 1470228862 tue apr 07 08 43 55 pdt 2009 no_query leftwingedmama home sick monkey poor kidlet weird cough pinkeye ambush eye ointment joy,Molesto
0 1548282139 fri apr 17 20 31 42 pdt 2009 no_query minibean unfortunately think long rek get u im stuck watching comedy central,Molesto
0 1548284893 fri apr 17 20 32 09 pdt 2009 no_query classypynk sheesh harsh word,Molesto
0 1548345426 fri apr 17 20 41 54 pdt 2009 no_query unlikelydreamer leave relay early unfortunately homework take precedence fun,Molesto
0 1548487739 fri apr 17 21 05 25 pdt 2009 no_query celtic_thistle upset phone hope broken good stupid mobile,Molesto
0 1548520714 fri apr 17 21 11 00 pdt 2009 no_query lesliedyoung sad know fun,Molesto
0 1548526549 fri apr 17 21 11 58 pdt 2009 no_query purplelyna dont know gym even look like anymore thats long since ive gone,Molesto
0 1548552396 fri apr 17 21 16 23 pdt 2009 no_query kellibaby laundry lonely bruised drunken week gloomy mood,Molesto
0 1548554782 fri apr 17 21 16 49 pdt 2009 no_query rspilhaus excited future leader class 2010 sad got two month program left,Molesto
0 1548585033 fri apr 17 21 22 11 pdt 2009 no_query chaotic_barb denver event postponed next week due storm,Molesto
0 1548606487 fri apr 17 21 25 57 pdt 2009 no_query homespunhelpers honored bat mitzvah unfortunately 30 missed chance achieve true womanhood,Molesto
0 1548611805 fri apr 17 21 26 52 pdt 2009 no_query pamslove ive seen worse must agree though ugly big kitty cat,Molesto
0 1548665273 fri apr 17 21 36 07 pdt 2009 no_query marishun ii feel past model show shud upset cuz female popped sorry blame tyra,Molesto
0 1548722493 fri apr 17 21 46 24 pdt 2009 no_query misfit 1387 bitch im jealous im hungry right ugh u couldve least taken pic,Molesto
0 1548747879 fri apr 17 21 51 15 pdt 2009 no_query amkinney fun night although help worried poor little logan,Molesto
0 1548748071 fri apr 17 21 51 17 pdt 2009 no_query roxygrl 1 girl finally sleeping amp even though early hope sleeping soon well cec may happen tomo lani sick,Molesto
0 1548795914 fri apr 17 21 59 46 pdt 2009 no_query samsam 11 hope yall fun without tomorrow im jealous mad cant go,Molesto
0 1548837540 fri apr 17 22 07 36 pdt 2009 no_query julieanshar _of_the_box p sorry make tonight exhausted depressed want much anything miss,Molesto
0 1548855883 fri apr 17 22 11 15 pdt 2009 no_query shawn 36368 sad amp depressed right,Molesto
0 1548880146 fri apr 17 22 16 08 pdt 2009 no_query cerencik _pau oh jealous tynie noordinary pau left behind,Molesto
0 1550682204 sat apr 18 06 55 54 pdt 2009 no_query singlemamawoc 2 sick sleep class today actually enjoy school really bummed,Molesto
0 1550700198 sat apr 18 06 59 34 pdt 2009 no_query ashleymarie 6 steph taking insanely ridiculously jealous,Molesto
0 1550702565 sat apr 18 07 00 02 pdt 2009 no_query geeky_cupcake woke cold smiling today going grand day,Molesto
0 1550723285 sat apr 18 07 03 58 pdt 2009 no_query ecalcags ugh think half hour sleep bummed last night upsetting,Molesto
0 1550729610 sat apr 18 07 05 11 pdt 2009 no_query bazzmatti cant people get head ive changed name castiel windsor even worse even spell half time,Molesto
0 1550736190 sat apr 18 07 06 28 pdt 2009 no_query sam_harvey oh crap came back walk computer hung black screen restarted corrupted graphic even post,Molesto
0 1550784538 sat apr 18 07 15 43 pdt 2009 no_query mari_hamilton hmmm psycho kitty even like think meerkat would last long,Molesto
0 1550807833 sat apr 18 07 19 28 pdt 2009 no_query paul_berney yep wish would say hate people make fake trailer new film get everyone excited,Molesto
0 1550843280 sat apr 18 07 25 24 pdt 2009 no_query skyehenrie funeral hard especially someone close like dad got spend 15 year cant,Molesto
0 1550872865 sat apr 18 07 30 27 pdt 2009 no_query cappellathx annoyed people earning usd 400k think belong middle class request tax break,Molesto
0 1550874003 sat apr 18 07 30 37 pdt 2009 no_query meredithgould hope enjoy deliberate act kindness note weird shelving designation newbie author catch,Molesto
0 1550907292 sat apr 18 07 36 05 pdt 2009 no_query diometrics sunny day everything go quiet twitterland unfortunately u still mountain work sun,Molesto
0 1550930645 sat apr 18 07 40 06 pdt 2009 no_query kh_14 fun hand boring day exam afternoon,Molesto
0 1550932023 sat apr 18 07 40 19 pdt 2009 no_query tracyraekay yeah know duh thats upsetting,Molesto
0 1550994973 sat apr 18 07 51 20 pdt 2009 no_query erincarmichael nervous nervous loaded cold med make play slow motion sick fun,Molesto
0 1551049643 sat apr 18 08 00 35 pdt 2009 no_query babytata something wrong killed ipod touch seven hour,Molesto
0 1551050037 sat apr 18 08 00 39 pdt 2009 no_query cassandrews fun last night unfortunately feelin morning bubble passed couch ahaha,Molesto
0 1551052492 sat apr 18 08 01 03 pdt 2009 no_query sumesh find pathetic funny like splogs blogosphere spammer good user twitter soon,Molesto
0 1551076145 sat apr 18 08 04 58 pdt 2009 no_query spentpenny desperately need windfall budget suck afford fun,Molesto
0 1551104737 sat apr 18 08 09 43 pdt 2009 no_query jaceypants sorry kid sick try enjoy day,Molesto
0 1551113669 sat apr 18 08 11 09 pdt 2009 no_query daanders fix lock jaw shit killin even open mouth gonna eat,Molesto
0 1551115555 sat apr 18 08 11 27 pdt 2009 no_query samppa 89 lucky sad frustrated filo,Molesto
0 1551115839 sat apr 18 08 11 28 pdt 2009 no_query jptoto negative planning go morning even pull triple booked today phillycodecamp,Molesto
0 1551174863 sat apr 18 08 20 39 pdt 2009 no_query djevlen quot sorry unexpected condition occurred preventing google reader fulfilling request quot,Molesto
0 1551180570 sat apr 18 08 21 35 pdt 2009 no_query kodiakbear 288 hate sick want enjoying weekend know need sleep,Molesto
0 1551228964 sat apr 18 08 29 38 pdt 2009 no_query socalirn tried make md crabcakes last night canned dios mio crabmeat sad affair maybe fed ex crab balmer,Molesto
0 1551241671 sat apr 18 08 31 37 pdt 2009 no_query somethingalex hungover drunk fun,Molesto
0 1551334012 sat apr 18 08 46 49 pdt 2009 no_query ellierosscanada go cortina club 6 spaghetti dinner fundraiser earthquake victim italy people living tent,Molesto
0 1551353204 sat apr 18 08 49 59 pdt 2009 no_query missmita wishing working outside instead stuck inside unfortunately internet connection outside,Molesto
0 1551359837 sat apr 18 08 51 03 pdt 2009 no_query valerietema learning seven deadly sin wow sinner,Molesto
0 1551359898 sat apr 18 08 51 03 pdt 2009 no_query lindsaylooo bad night sore bottom arm fun,Molesto
0 1551416963 sat apr 18 09 00 13 pdt 2009 no_query helloceryna sorry hate u plz forgive p u r probably annoyed right plz forgive,Molesto
0 1551419085 sat apr 18 09 00 29 pdt 2009 no_query ccmaine lived hawaii always orchid house unfortunately killed,Molesto
0 1551487438 sat apr 18 09 11 14 pdt 2009 no_query lopsi sick next day without fail matter much drink got bed even feeling tipsy puke,Molesto
0 1551543352 sat apr 18 09 20 05 pdt 2009 no_query saylachavero happy stay last night sad miss ally game morning,Molesto
0 1551552607 sat apr 18 09 21 30 pdt 2009 no_query britneekatelynn getting yukkie chilly outside well outside enjoying left sun,Molesto
0 1551583733 sat apr 18 09 26 31 pdt 2009 no_query kassiecross sick chilling happy,Molesto
0 1551585266 sat apr 18 09 26 44 pdt 2009 no_query emmmmer kay saw cow farm looked depressed badtimes kay name,Molesto
0 1551640800 sat apr 18 09 35 26 pdt 2009 no_query abcluvsthegame wonder awake time cali jealous maybe determined finish project certainly end justifies mean,Molesto
0 1551651066 sat apr 18 09 37 05 pdt 2009 no_query maliemignonne annoyed sister pay half phone bill phone work,Molesto
0 1551673861 sat apr 18 09 40 43 pdt 2009 no_query taylorhelgason husband even following sad,Molesto
0 1551677462 sat apr 18 09 41 16 pdt 2009 no_query putterill also hate word older context lush reserved describing vegitation,Molesto
0 1551678886 sat apr 18 09 41 31 pdt 2009 no_query angeliquita wow poor dog covered flea amp even found tick mom take grampa infested house,Molesto
0 1551679869 sat apr 18 09 41 39 pdt 2009 no_query justkrissy sometimes hate choose even easy choice,Molesto
0 1551680402 sat apr 18 09 41 46 pdt 2009 no_query katjapresnal sorry missed show yesterday sounded much fun,Molesto
0 1551739827 sat apr 18 09 51 01 pdt 2009 no_query wwemaria v left go meet friend bored gem even entertain,Molesto
0 1551775365 sat apr 18 09 56 36 pdt 2009 no_query sheenagerrard soooo tired last nites madness trying find motivation somewhere teeline shorthand practice fun,Molesto
0 1551776828 sat apr 18 09 56 49 pdt 2009 no_query tothenthdegree even bother watching rh shit,Molesto
0 1551796778 sat apr 18 09 59 58 pdt 2009 no_query whatgabbysaid sick day yesterday flume upsetting watching pretty pink right recover movie hurt,Molesto
0 1551804098 sat apr 18 10 00 56 pdt 2009 no_query topanger im bad start ok wish didnt couldnt live funkytow,Molesto
0 1551966196 sat apr 18 10 26 12 pdt 2009 no_query __vita__ work fixing code broke saturday evening man fuck invented comuters first place,Molesto
0 1552034820 sat apr 18 10 37 00 pdt 2009 no_query heroesjonas 7495 miss crazy sister hope fun iowa,Molesto
0 1552062531 sat apr 18 10 41 20 pdt 2009 no_query fatblood phillips wtf let make hd conversion standard even complex layman blah 21 9 love super wide thou,Molesto
0 1552063746 sat apr 18 10 41 32 pdt 2009 no_query natashawhiteley enjoy sad missing find sitter,Molesto
0 1552066497 sat apr 18 10 41 58 pdt 2009 no_query sarah_knits went bike ride nothing extraordinarily exciting happened unfortunately,Molesto
0 1552066518 sat apr 18 10 41 58 pdt 2009 no_query cheercutie 96 excited sad last cheer comp season,Molesto
0 1553109752 sat apr 18 13 23 57 pdt 2009 no_query hollygable spent evening looking suki doggy shitting everywhere falling decking ditch whining amp running thing,Molesto
0 1553139891 sat apr 18 13 28 39 pdt 2009 no_query torrievenoit 3 1 2 hour jersey already negative drove sidney see small bike,Molesto
0 1553234820 sat apr 18 13 43 34 pdt 2009 no_query grafixdan ian joined evening dvd watching trouble fussy dimissed 25 film far grrrrr,Molesto
0 1553425090 sat apr 18 14 13 55 pdt 2009 no_query mizzshantell attempting watch game depressing would playing quot ya happy u know quot,Molesto
0 1553457164 sat apr 18 14 19 06 pdt 2009 no_query courtniel listening britney cleaning house ton shoe get rid even worn half,Molesto
